"Kitchen" "Laundry" "AirSystem" "DayUsage" "NightUsage" "Calls" "Age" "Payment" "Region1" "Region2" "Region3" "X15oMenos" "X16_30" "X31_Mas" "kmm$cluster"
-1.859876588 -1.569546405 -1.122848584 -1.690273242 1.394151931 1.95798616 -0.843558962 1 0 0 1 0 1 0 3
-1.590472418 -1.74671111 -1.122848584 -1.726197107 1.467329998 0.848645559 -1.658493353 1 0 1 0 0 1 0 3
-1.770075198 -1.74671111 -1.122848584 -1.751459696 1.503919031 0.848645559 0.073242228 0 1 0 0 0 0 1 3
-1.859876588 -1.791002286 -1.34740333 -1.70974166 1.320973865 0.848645559 -1.04729256 0 0 1 0 0 1 0 3
-1.770075198 -1.436672877 -1.422254912 -1.705569856 1.430740964 1.95798616 0.175109027 1 0 1 0 0 0 1 3
-1.500671028 -1.74671111 -1.34740333 -1.736858384 1.467329998 0.848645559 1.499377413 1 0 1 0 0 0 1 3
-1.410869638 -1.303799349 -1.197700166 -1.702788654 1.540508064 0.848645559 -2.065960549 1 0 1 0 1 0 0 3
-1.949677978 -1.879584638 -1.34740333 -1.690273242 1.211206765 1.95798616 -1.251026158 0 0 1 0 0 1 0 3
-1.500671028 -1.569546405 -1.34740333 -1.715535831 1.467329998 0.848645559 -0.232358168 0 0 0 1 0 0 1 3
-1.680273808 -1.658128758 -1.422254912 -1.742189022 1.467329998 -0.260695041 0.175109027 1 1 0 0 0 0 1 3
-1.859876588 -1.835293462 -1.497106494 -1.741261954 1.357562898 -0.260695041 0.073242228 1 0 1 0 0 0 1 3
-1.859876588 -1.480964053 -1.047997001 -1.656898813 1.357562898 0.848645559 0.786309821 1 0 1 0 0 0 1 3
-1.949677978 -1.879584638 -1.272551748 -1.761193905 1.430740964 1.95798616 -1.96409375 1 1 0 0 1 0 0 3
-1.590472418 -1.392381701 -1.497106494 -1.678684899 1.394151931 1.95798616 -0.334224967 0 0 1 0 0 1 0 3
-1.500671028 -1.613837581 -1.34740333 -1.674976629 1.357562898 0.848645559 -2.065960549 0 0 1 0 1 0 0 3
-1.949677978 -1.658128758 -1.272551748 -1.648555206 1.211206765 0.848645559 1.397510615 1 0 1 0 0 0 1 3
-1.590472418 -1.348090525 -1.122848584 -1.609618371 1.320973865 1.95798616 0.684443022 1 0 1 0 0 0 1 3
-1.949677978 -1.569546405 -1.497106494 -1.711132261 1.357562898 1.95798616 0.378842625 1 0 1 0 0 0 1 3
-1.859876588 -1.392381701 -1.497106494 -1.711132261 1.430740964 0.848645559 0.88817662 0 0 1 0 0 0 1 3
-1.410869638 -1.879584638 -1.497106494 -1.785529427 1.540508064 0.848645559 -1.556626554 1 0 1 0 0 1 0 3
-1.770075198 -1.613837581 -1.34740333 -1.707655758 1.394151931 1.95798616 -1.760360152 1 0 1 0 0 1 0 3
-1.859876588 -1.879584638 -1.34740333 -1.709278126 1.284384832 1.95798616 -0.436091766 0 1 0 0 0 1 0 3
-1.590472418 -1.96816699 -1.422254912 -1.722257071 1.320973865 0.848645559 1.091910218 1 0 0 1 0 0 1 3
-1.500671028 -1.436672877 -1.047997001 -1.712522862 1.540508064 1.95798616 -0.741692163 1 0 0 1 0 1 0 3
-1.770075198 -1.791002286 -1.122848584 -1.756558568 1.503919031 -0.260695041 -0.02862457 0 0 1 0 0 0 1 3
-1.680273808 -1.702419934 -1.047997001 -1.736163083 1.503919031 1.95798616 -1.760360152 1 0 0 1 0 1 0 3
-1.859876588 -1.923875814 -1.047997001 -1.74450669 1.430740964 1.95798616 -1.149159359 1 0 1 0 0 1 0 3
-1.410869638 -1.569546405 -1.122848584 -1.727124175 1.540508064 0.848645559 0.786309821 0 1 0 0 0 0 1 3
0.115753992 0.556430045 0.972995716 -1.692590911 1.942987429 0.848645559 0.175109027 1 0 1 0 0 0 1 4
-0.512855738 0.37926534 -7.49e-05 -1.74821496 1.942987429 1.95798616 0.276975826 0 0 1 0 0 0 1 4
-0.243451568 -0.107937596 -7.49e-05 -1.613790175 1.760042263 0.848645559 0.073242228 1 0 1 0 0 0 1 4
0.834165112 0.024935932 0.823292552 -1.669877758 1.906398396 0.848645559 0.786309821 1 0 1 0 0 0 1 4
-0.153650178 0.334974164 0.149628313 -1.70302042 1.906398396 0.848645559 0.990043419 0 0 1 0 0 0 1 4
1.103569282 0.246391812 0.898144134 -1.375997365 1.650275164 1.95798616 0.786309821 1 0 1 0 0 0 1 4
1.103569282 0.512138869 -0.449184344 -1.641602199 1.869809363 0.848645559 0.582576223 1 0 1 0 0 0 1 4
-0.512855738 -0.107937596 0.224479895 -1.76675631 1.942987429 0.848645559 0.175109027 0 0 1 0 0 0 1 4
-0.512855738 0.334974164 0.598737806 -1.595712359 1.796631296 0.848645559 0.684443022 0 0 1 0 0 0 1 4
-0.243451568 -0.019355244 -0.224629598 -1.708351058 1.869809363 1.95798616 -0.843558962 1 0 1 0 0 1 0 4
0.295356772 0.246391812 0.449034641 -1.403345856 1.61368613 1.95798616 0.276975826 1 0 1 0 0 0 1 4
-0.153650178 -0.107937596 -0.224629598 -1.620743181 1.760042263 0.848645559 1.295643816 1 1 0 0 0 0 1 4
1.103569282 0.556430045 0.074776731 -1.54379658 1.796631296 0.848645559 -0.843558962 0 0 1 0 0 1 0 4
1.193370672 0.290682988 0.149628313 -1.556775525 1.796631296 1.95798616 -0.130491369 1 0 1 0 0 0 1 4
-0.423054348 0.069227108 0.598737806 -1.710668727 1.906398396 0.848645559 -0.945425761 1 0 1 0 0 1 0 4
-0.512855738 0.423556517 -0.224629598 -1.464995844 1.61368613 1.95798616 0.276975826 1 0 1 0 0 0 1 4
1.103569282 0.467847693 -7.49e-05 -1.590613488 1.833220329 0.848645559 -0.334224967 0 0 1 0 0 1 0 4
-0.512855738 0.467847693 -0.449184344 -1.568363868 1.72345323 0.848645559 -0.436091766 0 0 1 0 0 1 0 4
-0.243451568 0.467847693 0.972995716 -1.669877758 1.906398396 1.95798616 -0.537958565 0 0 1 0 0 1 0 4
0.025952602 0.423556517 -0.29948118 -1.608691304 1.796631296 0.848645559 -0.130491369 1 0 1 0 0 0 1 4
0.564760942 0.467847693 -0.374332762 -1.554689623 1.760042263 0.848645559 -0.334224967 0 0 1 0 0 1 0 4
-0.243451568 0.334974164 0.374183059 -1.595712359 1.796631296 0.848645559 0.582576223 0 0 1 0 0 0 1 4
-0.333252958 0.113518284 0.972995716 -1.451089831 1.650275164 1.95798616 1.499377413 0 0 1 0 0 0 1 4
-0.602657128 0.290682988 -0.374332762 -1.736163083 1.906398396 1.95798616 0.073242228 1 0 1 0 0 0 1 4
0.295356772 -0.06364642 0.224479895 -1.480292457 1.650275164 1.95798616 0.88817662 1 0 1 0 0 0 1 4
0.205555382 0.202100636 0.673589388 -1.611704273 1.833220329 0.848645559 -0.436091766 0 0 1 0 0 1 0 4
-0.063848788 -0.06364642 0.972995716 -1.558166126 1.760042263 0.848645559 0.480709424 1 0 1 0 0 0 1 4
0.295356772 0.15780946 0.299331477 -1.661070617 1.869809363 0.848645559 -0.02862457 1 0 1 0 0 0 1 4
0.654562332 -0.107937596 0.823292552 -1.576243942 1.796631296 1.95798616 -0.02862457 0 0 1 0 0 0 1 4
-0.782259908 0.334974164 0.374183059 -1.713218163 1.906398396 1.95798616 -0.130491369 0 0 1 0 0 0 1 4
0.025952602 0.024935932 0.374183059 -1.442977991 1.61368613 1.95798616 1.193777017 1 0 1 0 0 0 1 4
0.385158162 -0.019355244 0.224479895 -1.43857442 1.61368613 0.848645559 -0.843558962 0 0 1 0 0 1 0 4
-0.423054348 0.556430045 -0.074926434 -1.505323279 1.686864197 1.95798616 -0.232358168 1 0 1 0 0 0 1 4
0.834165112 0.202100636 -7.49e-05 -1.547736617 1.760042263 0.848645559 0.276975826 0 0 1 0 0 0 1 4
1.013767892 0.37926534 -0.449184344 -1.547736617 1.760042263 1.95798616 -0.741692163 0 0 1 0 0 1 0 4
-0.333252958 0.37926534 -7.49e-05 -1.513203353 1.686864197 1.95798616 -0.639825364 1 0 1 0 0 1 0 4
-0.782259908 0.246391812 0.074776731 -1.634649193 1.796631296 1.95798616 0.378842625 0 0 1 0 0 0 1 4
-0.333252958 0.246391812 -7.49e-05 -1.460592273 1.61368613 0.848645559 -0.639825364 1 0 1 0 0 1 0 4
-0.063848788 -0.107937596 0.374183059 -1.750532629 1.942987429 0.848645559 0.175109027 1 0 0 1 0 0 1 4
-0.602657128 0.069227108 0.449034641 -1.464995844 1.61368613 0.848645559 0.582576223 1 1 0 0 0 0 1 4
-0.153650178 0.024935932 -0.074926434 -1.572072138 1.72345323 0.848645559 0.073242228 0 0 1 0 0 0 1 4
-0.243451568 0.512138869 0.299331477 -1.412152997 1.61368613 0.848645559 -0.436091766 1 0 1 0 0 1 0 4
0.025952602 0.423556517 0.224479895 -1.690273242 1.906398396 0.848645559 0.378842625 0 0 1 0 0 0 1 4
-0.423054348 0.246391812 0.074776731 -1.653885844 1.833220329 0.848645559 0.175109027 1 0 1 0 0 0 1 4
0.744363722 0.334974164 -0.224629598 -1.412152997 1.61368613 0.848645559 0.786309821 1 0 1 0 0 0 1 4
0.474959552 0.246391812 -0.224629598 -1.43417085 1.61368613 1.95798616 -0.741692163 1 0 1 0 0 1 0 4
-0.512855738 0.37926534 0.823292552 -1.477743022 1.686864197 1.95798616 1.295643816 0 0 1 0 0 0 1 4
0.744363722 0.37926534 0.074776731 -1.569754469 1.796631296 1.95798616 0.073242228 0 0 1 0 0 0 1 4
-0.153650178 0.467847693 0.149628313 -1.592467623 1.796631296 0.848645559 -0.843558962 1 0 1 0 0 1 0 4
-0.333252958 0.467847693 0.224479895 0.346262255 -0.288943595 0.848645559 0.990043419 0 0 1 0 0 0 1 2
0.295356772 -0.107937596 1.047847298 0.604682316 -0.471888761 -0.260695041 1.295643816 0 1 0 0 0 0 1 2
-0.782259908 0.202100636 1.422105209 0.639910881 -0.508477794 0.848645559 -0.02862457 0 1 0 0 0 0 1 2
0.295356772 -0.06364642 1.422105209 0.563891347 -0.325532628 -0.260695041 -0.639825364 0 1 0 0 0 1 0 5
1.103569282 0.069227108 1.272402045 0.847573998 -0.435299728 -0.260695041 -0.334224967 0 1 0 0 0 1 0 5
-0.782259908 0.15780946 0.598737806 0.295968844 -0.362121661 0.848645559 1.499377413 0 0 0 1 0 0 1 2
-0.423054348 0.15780946 -0.598887509 0.003942586 -0.252354562 -0.260695041 -0.639825364 0 0 1 0 0 1 0 5
0.564760942 0.467847693 0.673589388 0.798439421 -0.471888761 -0.260695041 0.786309821 0 0 0 1 0 0 1 2
0.834165112 0.423556517 -0.748590673 0.634348476 -0.618244894 -0.260695041 0.684443022 0 0 0 1 0 0 1 2
0.205555382 0.15780946 -0.374332762 0.358082365 -0.471888761 -0.260695041 -0.639825364 0 0 1 0 0 1 0 5
0.295356772 0.556430045 0.374183059 0.600510513 -0.362121661 0.848645559 -0.130491369 0 0 1 0 0 0 1 2
-0.243451568 0.512138869 -0.598887509 0.390066194 -0.508477794 0.848645559 0.684443022 0 0 0 1 0 0 1 2
-0.063848788 0.556430045 -0.598887509 0.47628347 -0.545066827 -0.260695041 -1.04729256 0 1 0 0 0 1 0 5
-0.602657128 0.024935932 1.197550463 0.618820096 -0.58165586 0.848645559 1.193777017 0 0 0 1 0 0 1 2
1.013767892 0.512138869 0.224479895 0.760661421 -0.435299728 0.848645559 1.295643816 0 0 0 1 0 0 1 2
1.193370672 0.423556517 1.347253627 0.938890145 -0.362121661 0.848645559 0.684443022 0 1 0 0 0 0 1 2
1.103569282 0.202100636 -0.374332762 0.379173151 -0.288943595 0.848645559 -0.537958565 0 0 0 1 0 1 0 5
1.013767892 0.556430045 0.224479895 0.740034169 -0.398710695 -0.260695041 -1.454759756 0 1 0 0 0 1 0 5
0.385158162 0.024935932 0.74844097 0.534225188 -0.398710695 0.848645559 0.480709424 0 0 1 0 0 0 1 2
0.923966502 0.202100636 0.224479895 0.765296758 -0.58165586 0.848645559 -0.945425761 0 0 0 1 0 1 0 5
-0.423054348 0.423556517 -7.49e-05 0.560183077 -0.618244894 0.848645559 -0.334224967 0 0 1 0 0 1 0 5
0.385158162 0.113518284 0.374183059 0.55183947 -0.471888761 0.848645559 -0.130491369 0 1 0 0 0 0 1 2
1.193370672 0.15780946 -0.074926434 0.764137924 -0.618244894 -0.260695041 1.295643816 0 0 1 0 0 0 1 2
-0.692458518 -0.107937596 -0.29948118 0.207897433 -0.618244894 0.848645559 1.397510615 0 1 0 0 0 0 1 2
-0.063848788 0.37926534 0.523886223 0.463768059 -0.325532628 -0.260695041 -1.862226951 0 0 1 0 1 0 0 5
1.103569282 0.15780946 -0.29948118 0.413706415 -0.325532628 0.848645559 0.276975826 0 0 1 0 0 0 1 2
-0.512855738 0.202100636 -0.449184344 0.126779028 -0.362121661 0.848645559 -0.436091766 0 0 1 0 0 1 0 5
0.744363722 0.069227108 1.646659955 0.982462317 -0.545066827 -0.260695041 0.786309821 0 0 1 0 0 0 1 2
-0.153650178 0.467847693 -0.598887509 0.294114709 -0.398710695 0.848645559 1.091910218 0 0 0 1 0 0 1 2
0.115753992 0.202100636 -0.074926434 0.527272181 -0.58165586 0.848645559 -1.149159359 0 1 0 0 0 1 0 5
-0.153650178 0.334974164 0.972995716 0.747450709 -0.545066827 0.848645559 -1.04729256 0 0 0 1 0 1 0 5
1.013767892 0.467847693 0.523886223 0.966702169 -0.58165586 0.848645559 0.88817662 0 1 0 0 0 0 1 2
0.115753992 0.334974164 0.149628313 0.431320697 -0.362121661 -0.260695041 0.990043419 0 0 1 0 0 0 1 2
-0.602657128 -0.06364642 1.197550463 0.346957556 -0.325532628 -1.370035642 -0.02862457 0 0 1 0 0 0 1 2
-0.602657128 0.334974164 1.347253627 0.530516918 -0.325532628 -1.370035642 0.378842625 0 0 0 1 0 0 1 2
-0.243451568 0.202100636 1.79636312 0.609549421 -0.288943595 -1.370035642 0.073242228 0 1 0 0 0 0 1 2
0.474959552 0.069227108 -0.074926434 0.512439102 -0.545066827 -1.370035642 1.397510615 0 1 0 0 0 0 1 2
0.744363722 0.290682988 1.79636312 0.905052182 -0.362121661 -1.370035642 1.397510615 0 1 0 0 0 0 1 2
0.474959552 0.467847693 0.074776731 0.711295077 -0.545066827 -1.370035642 1.091910218 0 0 0 1 0 0 1 2
0.564760942 0.113518284 -0.524035927 0.279049862 -0.362121661 -0.260695041 1.091910218 0 1 0 0 0 0 1 2
1.013767892 0.069227108 1.946066284 0.905052182 -0.362121661 -0.260695041 1.193777017 0 0 1 0 0 0 1 2
-0.692458518 0.37926534 0.972995716 0.552071237 -0.435299728 -1.370035642 0.582576223 0 0 0 1 0 0 1 2
0.205555382 -0.019355244 -0.149778016 0.276963961 -0.398710695 -0.260695041 1.091910218 0 0 0 1 0 0 1 2
0.295356772 0.202100636 0.374183059 0.499923691 -0.398710695 -1.370035642 1.295643816 0 1 0 0 0 0 1 2
0.385158162 0.37926534 1.272402045 0.675371212 -0.288943595 -1.370035642 0.684443022 0 1 0 0 0 0 1 2
0.834165112 0.512138869 1.721511538 1.115496501 -0.471888761 -1.370035642 0.480709424 0 0 1 0 0 0 1 2
-0.782259908 -0.06364642 1.79636312 0.447080844 -0.325532628 -0.260695041 1.397510615 0 0 0 1 0 0 1 2
0.744363722 0.37926534 1.871214702 1.038781666 -0.435299728 -1.370035642 0.88817662 0 0 0 1 0 0 1 2
0.744363722 0.024935932 1.571808373 0.636666145 -0.252354562 -0.260695041 0.175109027 0 0 0 1 0 0 1 2
0.295356772 0.113518284 0.673589388 0.498996623 -0.362121661 -0.260695041 0.88817662 0 1 0 0 0 0 1 2
-0.333252958 0.37926534 -0.524035927 0.180085408 -0.325532628 -0.260695041 0.276975826 0 0 0 1 0 0 1 2
-0.782259908 0.202100636 0.673589388 0.296895911 -0.325532628 -1.370035642 0.990043419 0 1 0 0 0 0 1 2
1.013767892 0.246391812 0.374183059 0.83853509 -0.58165586 -0.260695041 1.091910218 0 0 0 1 0 0 1 2
-0.602657128 0.113518284 0.224479895 0.448934979 -0.618244894 -0.260695041 -0.232358168 0 0 0 1 0 0 1 2
-0.602657128 -0.107937596 -0.449184344 -0.008572825 -0.362121661 -1.370035642 0.378842625 0 0 1 0 0 0 1 2
1.193370672 0.024935932 0.598737806 0.764833224 -0.508477794 -0.260695041 1.397510615 0 0 0 1 0 0 1 2
-0.692458518 0.202100636 0.673589388 0.512439102 -0.545066827 -0.260695041 -0.02862457 0 0 1 0 0 0 1 2
0.025952602 0.024935932 0.898144134 0.569453752 -0.471888761 -0.260695041 0.480709424 0 1 0 0 0 0 1 2
0.474959552 -0.019355244 0.449034641 0.671431175 -0.618244894 -0.260695041 0.990043419 0 1 0 0 0 0 1 2
1.013767892 -0.107937596 -0.074926434 0.514988537 -0.508477794 -0.260695041 -0.232358168 0 0 0 1 0 0 1 2
-0.063848788 0.512138869 -0.29948118 0.597265777 -0.618244894 -0.260695041 1.499377413 0 0 1 0 0 0 1 2
-0.153650178 0.024935932 0.74844097 0.46515866 -0.435299728 -0.260695041 0.175109027 0 0 0 1 0 0 1 2
0.385158162 0.202100636 -0.748590673 0.354374096 -0.508477794 -1.370035642 1.295643816 0 0 0 1 0 0 1 2
-0.333252958 0.069227108 -0.598887509 0.193759654 -0.508477794 -0.260695041 -0.130491369 0 0 1 0 0 0 1 2
0.025952602 0.512138869 1.571808373 1.000540133 -0.545066827 -0.260695041 1.193777017 0 1 0 0 0 0 1 2
0.744363722 0.334974164 -0.449184344 0.346262255 -0.288943595 -0.260695041 0.684443022 0 1 0 0 0 0 1 2
0.834165112 0.37926534 0.972995716 0.652889826 -0.252354562 -1.370035642 1.499377413 0 0 0 1 0 0 1 2
0.744363722 0.202100636 0.898144134 0.55554774 -0.252354562 -1.370035642 -0.130491369 0 0 0 1 0 0 1 2
-0.512855738 0.290682988 -0.074926434 0.276963961 -0.398710695 -1.370035642 0.582576223 0 0 0 1 0 0 1 2
-0.423054348 0.556430045 0.523886223 0.534225188 -0.398710695 -0.260695041 0.175109027 0 0 0 1 0 0 1 2
-0.423054348 0.290682988 0.823292552 0.638983813 -0.545066827 -1.370035642 0.990043419 0 0 0 1 0 0 1 2
-0.243451568 -0.019355244 0.673589388 0.346725789 -0.362121661 -0.260695041 0.378842625 0 0 0 1 0 0 1 2
0.564760942 0.069227108 0.149628313 0.346262255 -0.288943595 -0.260695041 0.276975826 1 0 1 0 0 0 1 2
-0.243451568 0.37926534 1.721511538 0.812808967 -0.435299728 -0.260695041 0.175109027 0 0 1 0 0 0 1 2
0.654562332 0.423556517 0.972995716 0.86889655 -0.471888761 -1.370035642 1.499377413 0 1 0 0 0 0 1 2
0.025952602 0.37926534 1.946066284 0.877240157 -0.398710695 -1.370035642 0.480709424 0 1 0 0 0 0 1 2
0.025952602 0.024935932 0.224479895 0.47628347 -0.545066827 -0.260695041 1.091910218 0 0 0 1 0 0 1 2
0.834165112 0.246391812 1.79636312 0.823470243 -0.288943595 -0.260695041 1.193777017 0 1 0 0 0 0 1 2
0.205555382 0.246391812 0.523886223 0.569453752 -0.435299728 -1.370035642 0.684443022 0 1 0 0 0 0 1 2
-0.423054348 0.467847693 0.074776731 0.530516918 -0.545066827 -0.260695041 1.499377413 0 1 0 0 0 0 1 2
0.923966502 0.37926534 0.449034641 0.668186439 -0.362121661 -1.370035642 0.990043419 0 0 0 1 0 0 1 2
-0.333252958 0.15780946 -0.29948118 0.115885985 -0.288943595 -0.260695041 -0.232358168 0 0 1 0 0 0 1 2
0.654562332 -0.107937596 1.496956791 0.818371372 -0.508477794 -0.260695041 0.582576223 0 0 1 0 0 0 1 2
-0.602657128 0.37926534 0.598737806 0.618820096 -0.58165586 -1.370035642 0.175109027 0 1 0 0 0 0 1 2
-0.782259908 -0.06364642 0.972995716 0.360863568 -0.435299728 -0.260695041 -0.232358168 0 0 0 1 0 0 1 2
1.193370672 0.556430045 -0.449184344 0.838303323 -0.618244894 -1.370035642 1.397510615 0 0 1 0 0 0 1 2
-0.782259908 -0.107937596 1.047847298 0.23107412 -0.288943595 -0.260695041 0.480709424 0 0 0 1 0 0 1 2
0.295356772 0.246391812 1.871214702 0.939353679 -0.471888761 -0.260695041 0.073242228 0 1 0 0 0 0 1 2
0.834165112 0.113518284 0.299331477 0.444994942 -0.288943595 -0.260695041 1.397510615 0 0 1 0 0 0 1 2
0.654562332 -0.06364642 -0.374332762 0.294114709 -0.398710695 -1.370035642 0.378842625 0 0 0 1 0 0 1 2
-0.692458518 0.37926534 1.347253627 0.711295077 -0.508477794 -0.260695041 0.073242228 0 0 0 1 0 0 1 2
-0.243451568 0.423556517 -0.524035927 0.181707776 -0.288943595 -1.370035642 0.378842625 0 0 1 0 0 0 1 1
0.205555382 -0.019355244 0.299331477 0.280440464 -0.288943595 -1.370035642 1.295643816 0 0 0 1 0 0 1 2
0.923966502 0.37926534 0.972995716 1.021630918 -0.58165586 -0.260695041 -0.02862457 0 0 1 0 0 0 1 2
0.025952602 0.37926534 1.871214702 0.741193004 -0.288943595 -1.370035642 1.295643816 0 0 0 1 0 0 1 2
-0.063848788 0.467847693 1.496956791 0.830191482 -0.435299728 -0.260695041 0.684443022 0 1 0 0 0 0 1 2
0.564760942 0.512138869 1.197550463 1.018617948 -0.545066827 -0.260695041 0.276975826 0 0 0 1 0 0 1 2
-0.782259908 0.15780946 0.823292552 0.545581764 -0.58165586 -0.260695041 0.480709424 0 0 0 1 0 0 1 2
0.115753992 0.423556517 1.946066284 1.072851396 -0.545066827 -0.260695041 0.786309821 0 0 1 0 0 0 1 2
0.385158162 0.202100636 -0.598887509 0.326098537 -0.435299728 -0.260695041 0.990043419 0 0 0 1 0 0 1 2
1.103569282 0.556430045 1.79636312 1.03113336 -0.325532628 -0.260695041 0.378842625 0 0 0 1 0 0 1 2
0.654562332 0.556430045 0.898144134 0.78661931 -0.362121661 -0.260695041 0.582576223 0 0 1 0 0 0 1 2
-0.782259908 -0.06364642 -0.673739091 0.033145212 -0.508477794 -0.260695041 0.684443022 0 0 1 0 0 0 1 2
-0.243451568 0.334974164 -0.29948118 0.358082365 -0.471888761 -0.260695041 -0.130491369 0 1 0 0 0 0 1 2
1.193370672 0.423556517 1.347253627 0.856381139 -0.288943595 -0.260695041 0.88817662 0 1 0 0 0 0 1 2
0.205555382 0.024935932 0.673589388 0.344639887 -0.252354562 -1.370035642 0.88817662 0 0 0 1 0 0 1 2
-0.333252958 0.15780946 1.197550463 0.551375936 -0.398710695 -0.260695041 0.175109027 0 0 0 1 0 0 1 2
0.654562332 0.069227108 1.946066284 0.877240157 -0.398710695 -0.260695041 0.175109027 0 1 0 0 0 0 1 2
-0.333252958 0.246391812 1.571808373 0.560183077 -0.288943595 -0.260695041 1.193777017 0 1 0 0 0 0 1 2
0.744363722 0.246391812 1.871214702 1.068216059 -0.508477794 -0.260695041 0.88817662 0 1 0 0 0 0 1 2
-0.692458518 -0.107937596 0.449034641 0.115885985 -0.288943595 -1.370035642 1.397510615 0 0 0 1 0 0 1 2
-0.423054348 0.15780946 1.197550463 0.498996623 -0.362121661 -0.260695041 1.499377413 0 0 0 1 0 0 1 2
1.013767892 0.556430045 1.272402045 1.186417163 -0.58165586 -1.370035642 0.684443022 0 0 1 0 0 0 1 2
0.025952602 -0.06364642 1.422105209 0.621601298 -0.435299728 -1.370035642 0.88817662 0 0 1 0 0 0 1 2
0.834165112 0.556430045 1.272402045 1.109007028 -0.545066827 -1.370035642 0.175109027 0 0 1 0 0 0 1 2
-0.602657128 0.512138869 -0.524035927 0.273950991 -0.435299728 -0.260695041 -0.130491369 0 0 0 1 0 0 1 1
1.013767892 0.024935932 1.272402045 1.00517547 -0.618244894 -0.260695041 1.295643816 1 0 0 1 0 0 1 2
-0.692458518 -0.06364642 -0.074926434 0.046587691 -0.325532628 -1.370035642 -0.02862457 0 1 0 0 0 0 1 2
0.385158162 0.37926534 0.598737806 0.820225507 -0.58165586 -0.260695041 -0.130491369 0 0 1 0 0 0 1 2
-0.063848788 0.15780946 0.673589388 0.379173151 -0.288943595 -1.370035642 1.397510615 0 1 0 0 0 0 1 2
-0.243451568 0.113518284 -0.449184344 0.32586677 -0.58165586 -1.370035642 0.582576223 0 0 0 1 0 0 1 2
0.744363722 0.37926534 0.074776731 0.765296758 -0.58165586 -0.260695041 0.378842625 0 1 0 0 0 0 1 2
-0.243451568 -0.019355244 1.347253627 0.604682316 -0.471888761 -0.260695041 -0.130491369 0 0 0 1 0 0 1 2
-0.153650178 0.37926534 -0.449184344 0.198163224 -0.288943595 -1.370035642 -0.232358168 0 0 0 1 0 0 1 1
0.744363722 0.512138869 0.299331477 0.688581924 -0.398710695 -0.260695041 0.582576223 0 0 0 1 0 0 1 2
-0.692458518 -0.06364642 -0.449184344 0.104529408 -0.508477794 -1.370035642 1.091910218 0 0 1 0 0 0 1 2
0.474959552 0.334974164 1.496956791 0.724737556 -0.288943595 -0.260695041 0.276975826 0 1 0 0 0 0 1 2
1.013767892 -0.019355244 0.972995716 0.72589639 -0.435299728 -0.260695041 0.990043419 0 0 1 0 0 0 1 2
1.103569282 0.423556517 1.197550463 0.928692402 -0.398710695 -1.370035642 -0.02862457 0 0 0 1 0 0 1 2
0.115753992 0.556430045 1.197550463 0.907601617 -0.508477794 -0.260695041 0.378842625 0 0 0 1 0 0 1 2
0.564760942 0.37926534 -0.449184344 0.532834586 -0.508477794 -1.370035642 0.276975826 0 1 0 0 0 0 1 2
-0.243451568 0.37926534 0.898144134 0.549753568 -0.362121661 -0.260695041 -0.02862457 0 0 0 1 0 0 1 2
0.385158162 -0.107937596 -0.29948118 0.211373936 -0.362121661 -1.370035642 0.582576223 0 1 0 0 0 0 1 2
-0.243451568 -0.107937596 1.946066284 0.637129678 -0.398710695 -1.370035642 1.397510615 0 0 0 1 0 0 1 2
0.744363722 0.246391812 1.422105209 0.685337188 -0.252354562 -1.370035642 0.684443022 0 1 0 0 0 0 1 2
0.564760942 -0.019355244 -0.374332762 0.230147053 -0.325532628 -1.370035642 1.091910218 1 0 0 1 0 0 1 2
0.923966502 0.37926534 0.823292552 0.907601617 -0.508477794 -0.260695041 -0.02862457 0 0 1 0 0 0 1 2
-0.423054348 0.290682988 0.224479895 0.395628599 -0.435299728 -0.260695041 0.990043419 0 1 0 0 0 0 1 2
-0.333252958 0.290682988 1.946066284 0.928228869 -0.545066827 -0.260695041 0.582576223 0 0 1 0 0 0 1 2
0.564760942 0.467847693 1.496956791 0.911541654 -0.398710695 -1.370035642 -0.02862457 0 1 0 0 0 0 1 2
1.103569282 0.290682988 -0.524035927 0.55183947 -0.471888761 -1.370035642 0.378842625 0 0 1 0 0 0 1 2
1.013767892 -0.019355244 0.898144134 0.708513875 -0.435299728 -1.370035642 0.276975826 0 1 0 0 0 0 1 2
-0.063848788 0.246391812 -0.673739091 0.177535973 -0.362121661 -1.370035642 0.175109027 0 1 0 0 0 0 1 1
-0.782259908 0.113518284 0.823292552 0.428539494 -0.471888761 -1.370035642 0.480709424 0 0 0 1 0 0 1 2
1.193370672 -0.06364642 -0.524035927 0.46145039 -0.508477794 -0.260695041 0.276975826 0 0 0 1 0 0 1 2
1.013767892 0.113518284 1.12269888 0.851282267 -0.471888761 -0.260695041 0.276975826 0 1 0 0 0 0 1 2
0.923966502 0.290682988 -0.673739091 0.447776145 -0.435299728 -1.370035642 0.378842625 0 0 0 1 0 0 1 2
0.744363722 0.069227108 -0.074926434 0.532834586 -0.508477794 -0.260695041 0.786309821 0 1 0 0 0 0 1 2
0.744363722 0.512138869 1.12269888 0.757648451 -0.288943595 -0.260695041 -0.232358168 0 0 1 0 0 0 1 2
0.834165112 0.37926534 1.79636312 0.914322856 -0.325532628 -1.370035642 1.295643816 0 0 0 1 0 0 1 2
